# x_c f_c(xc) f_c_ohne(xc)
2.5132 -7.7486e-07 -8.08955e-07
2.5136 -7.7486e-07 -8.0919e-07
2.514 -7.7486e-07 -8.09425e-07
2.5144 -7.7486e-07 -8.0966e-07
2.5148 -7.7486e-07 -8.09894e-07
2.5152 -7.7486e-07 -8.10129e-07
2.5156 -7.7486e-07 -8.10363e-07
2.516 -7.7486e-07 -8.10598e-07
2.5164 -7.7486e-07 -8.10832e-07
2.5168 -7.7486e-07 -8.11066e-07
2.5172 -7.7486e-07 -8.113e-07
2.5176 -7.7486e-07 -8.11534e-07
2.518 -7.7486e-07 -8.11768e-07
2.5184 -7.7486e-07 -8.12001e-07
2.5188 -7.7486e-07 -8.12235e-07
2.5192 -7.7486e-07 -8.12468e-07
2.5196 -7.7486e-07 -8.12701e-07
2.52 -7.7486e-07 -8.12934e-07
2.5204 -7.7486e-07 -8.13167e-07
2.5208 -7.7486e-07 -8.134e-07
2.5212 -7.7486e-07 -8.13632e-07
2.5216 -7.7486e-07 -8.13865e-07
2.522 -7.7486e-07 -8.14097e-07
2.5224 -7.7486e-07 -8.1433e-07
2.5228 -7.7486e-07 -8.14562e-07
2.5232 -7.7486e-07 -8.14794e-07
2.5236 -7.7486e-07 -8.15026e-07
2.524 -7.7486e-07 -8.15257e-07
2.5244 -7.7486e-07 -8.15489e-07
2.5248 -7.7486e-07 -8.15721e-07
2.5252 -7.7486e-07 -8.15952e-07
2.5256 -7.7486e-07 -8.16183e-07
2.526 -7.7486e-07 -8.16414e-07
2.5264 -7.7486e-07 -8.16645e-07
2.5268 -7.7486e-07 -8.16876e-07
2.5272 -7.7486e-07 -8.17107e-07
2.5276 -7.7486e-07 -8.17337e-07
2.528 -8.34465e-07 -8.17568e-07
2.5284 -7.7486e-07 -8.17798e-07
2.5288 -7.7486e-07 -8.18028e-07
2.5292 -7.7486e-07 -8.18258e-07
2.5296 -7.7486e-07 -8.18488e-07
2.53 -7.7486e-07 -8.18718e-07
2.5304 -7.7486e-07 -8.18948e-07
2.5308 -7.7486e-07 -8.19177e-07
2.5312 -7.7486e-07 -8.19406e-07
2.5316 -7.7486e-07 -8.19636e-07
2.532 -7.7486e-07 -8.19865e-07
2.5324 -8.34465e-07 -8.20094e-07
2.5328 -7.7486e-07 -8.20323e-07
2.5332 -8.34465e-07 -8.20551e-07
2.5336 -7.7486e-07 -8.2078e-07
2.534 -7.7486e-07 -8.21008e-07
2.5344 -7.7486e-07 -8.21237e-07
2.5348 -7.7486e-07 -8.21465e-07
2.5352 -8.34465e-07 -8.21693e-07
2.5356 -7.7486e-07 -8.21921e-07
2.536 -7.7486e-07 -8.22149e-07
2.5364 -7.7486e-07 -8.22377e-07
2.5368 -8.34465e-07 -8.22604e-07
2.5372 -8.34465e-07 -8.22832e-07
2.5376 -7.7486e-07 -8.23059e-07
2.538 -7.7486e-07 -8.23286e-07
2.5384 -7.7486e-07 -8.23513e-07
2.5388 -7.7486e-07 -8.2374e-07
2.5392 -7.7486e-07 -8.23967e-07
2.5396 -7.7486e-07 -8.24193e-07
2.54 -7.7486e-07 -8.2442e-07
2.5404 -7.7486e-07 -8.24646e-07
2.5408 -7.7486e-07 -8.24872e-07
2.5412 -7.7486e-07 -8.25098e-07
2.5416 -7.7486e-07 -8.25324e-07
2.542 -7.7486e-07 -8.2555e-07
2.5424 -7.7486e-07 -8.25776e-07
2.5428 -8.34465e-07 -8.26001e-07
2.5432 -8.34465e-07 -8.26227e-07
2.5436 -7.7486e-07 -8.26452e-07
2.544 -7.7486e-07 -8.26677e-07
2.5444 -7.7486e-07 -8.26902e-07
2.5448 -7.7486e-07 -8.27127e-07
2.5452 -8.34465e-07 -8.27352e-07
2.5456 -8.34465e-07 -8.27577e-07
2.546 -7.7486e-07 -8.27801e-07
2.5464 -7.7486e-07 -8.28026e-07
2.5468 -7.7486e-07 -8.2825e-07
2.5472 -7.7486e-07 -8.28474e-07
2.5476 -7.7486e-07 -8.28698e-07
2.548 -7.7486e-07 -8.28922e-07
2.5484 -7.7486e-07 -8.29146e-07
2.5488 -7.7486e-07 -8.29369e-07
2.5492 -8.34465e-07 -8.29593e-07
2.5496 -8.34465e-07 -8.29816e-07
2.55 -7.7486e-07 -8.30039e-07
2.5504 -7.7486e-07 -8.30262e-07
2.5508 -8.34465e-07 -8.30485e-07
2.5512 -8.34465e-07 -8.30708e-07
2.5516 -7.7486e-07 -8.30931e-07
2.552 -7.7486e-07 -8.31153e-07
2.5524 -7.7486e-07 -8.31375e-07
2.5528 -7.7486e-07 -8.31598e-07
2.5532 -7.7486e-07 -8.3182e-07
2.5536 -8.34465e-07 -8.32042e-07
2.554 -7.7486e-07 -8.32264e-07
2.5544 -7.7486e-07 -8.32485e-07
2.5548 -7.7486e-07 -8.32707e-07
2.5552 -7.7486e-07 -8.32928e-07
2.5556 -8.34465e-07 -8.3315e-07
2.556 -8.34465e-07 -8.33371e-07
2.5564 -7.7486e-07 -8.33592e-07
2.5568 -8.34465e-07 -8.33813e-07
2.5572 -7.7486e-07 -8.34034e-07
2.5576 -8.34465e-07 -8.34254e-07
2.558 -7.7486e-07 -8.34475e-07
2.5584 -8.34465e-07 -8.34695e-07
2.5588 -7.7486e-07 -8.34916e-07
2.5592 -8.34465e-07 -8.35136e-07
2.5596 -8.34465e-07 -8.35356e-07
2.56 -7.7486e-07 -8.35576e-07
2.5604 -8.34465e-07 -8.35795e-07
2.5608 -7.7486e-07 -8.36015e-07
2.5612 -7.7486e-07 -8.36234e-07
2.5616 -8.34465e-07 -8.36454e-07
2.562 -8.34465e-07 -8.36673e-07
2.5624 -7.7486e-07 -8.36892e-07
2.5628 -7.7486e-07 -8.37111e-07
2.5632 -8.34465e-07 -8.3733e-07
2.5636 -8.34465e-07 -8.37548e-07
2.564 -7.7486e-07 -8.37767e-07
2.5644 -8.34465e-07 -8.37985e-07
2.5648 -7.7486e-07 -8.38203e-07
2.5652 -8.34465e-07 -8.38421e-07
2.5656 -7.7486e-07 -8.38639e-07
2.566 -8.34465e-07 -8.38857e-07
2.5664 -8.34465e-07 -8.39075e-07
2.5668 -7.7486e-07 -8.39293e-07
2.5672 -8.34465e-07 -8.3951e-07
2.5676 -7.7486e-07 -8.39727e-07
2.568 -7.7486e-07 -8.39944e-07
2.5684 -7.7486e-07 -8.40162e-07
2.5688 -7.7486e-07 -8.40378e-07
2.5692 -8.34465e-07 -8.40595e-07
2.5696 -8.34465e-07 -8.40812e-07
2.57 -8.34465e-07 -8.41028e-07
2.5704 -7.7486e-07 -8.41245e-07
2.5708 -8.34465e-07 -8.41461e-07
2.5712 -7.7486e-07 -8.41677e-07
2.5716 -7.7486e-07 -8.41893e-07
2.572 -8.34465e-07 -8.42109e-07
2.5724 -8.34465e-07 -8.42324e-07
2.5728 -7.7486e-07 -8.4254e-07
2.5732 -7.7486e-07 -8.42755e-07
2.5736 -7.7486e-07 -8.42971e-07
2.574 -7.7486e-07 -8.43186e-07
2.5744 -7.7486e-07 -8.43401e-07
2.5748 -8.34465e-07 -8.43616e-07
2.5752 -8.34465e-07 -8.43831e-07
2.5756 -7.7486e-07 -8.44045e-07
2.576 -7.7486e-07 -8.4426e-07
2.5764 -8.34465e-07 -8.44474e-07
2.5768 -8.34465e-07 -8.44688e-07
2.5772 -8.34465e-07 -8.44902e-07
2.5776 -8.34465e-07 -8.45116e-07
2.578 -8.34465e-07 -8.4533e-07
2.5784 -7.7486e-07 -8.45544e-07
2.5788 -7.7486e-07 -8.45757e-07
2.5792 -8.34465e-07 -8.45971e-07
2.5796 -8.34465e-07 -8.46184e-07
2.58 -8.34465e-07 -8.46397e-07
2.5804 -8.34465e-07 -8.4661e-07
2.5808 -8.34465e-07 -8.46823e-07
2.5812 -7.7486e-07 -8.47036e-07
2.5816 -7.7486e-07 -8.47248e-07
2.582 -8.34465e-07 -8.47461e-07
2.5824 -8.34465e-07 -8.47673e-07
2.5828 -7.7486e-07 -8.47885e-07
2.5832 -8.34465e-07 -8.48097e-07
2.5836 -8.34465e-07 -8.48309e-07
2.584 -7.7486e-07 -8.48521e-07
2.5844 -7.7486e-07 -8.48732e-07
2.5848 -8.34465e-07 -8.48944e-07
2.5852 -8.34465e-07 -8.49155e-07
2.5856 -8.34465e-07 -8.49366e-07
2.586 -8.34465e-07 -8.49578e-07
2.5864 -8.34465e-07 -8.49789e-07
2.5868 -7.7486e-07 -8.49999e-07
2.5872 -8.34465e-07 -8.5021e-07
2.5876 -7.7486e-07 -8.50421e-07
2.588 -7.7486e-07 -8.50631e-07
2.5884 -7.7486e-07 -8.50841e-07
2.5888 -8.34465e-07 -8.51051e-07
2.5892 -8.34465e-07 -8.51261e-07
2.5896 -7.7486e-07 -8.51471e-07
2.59 -8.34465e-07 -8.51681e-07
2.5904 -8.34465e-07 -8.51891e-07
2.5908 -8.34465e-07 -8.521e-07
2.5912 -8.34465e-07 -8.52309e-07
2.5916 -8.34465e-07 -8.52518e-07
2.592 -8.34465e-07 -8.52728e-07
2.5924 -8.34465e-07 -8.52936e-07
2.5928 -8.34465e-07 -8.53145e-07
2.5932 -8.34465e-07 -8.53354e-07
2.5936 -7.7486e-07 -8.53562e-07
2.594 -8.34465e-07 -8.53771e-07
2.5944 -7.7486e-07 -8.53979e-07
2.5948 -8.34465e-07 -8.54187e-07
2.5952 -8.34465e-07 -8.54395e-07
2.5956 -7.7486e-07 -8.54603e-07
2.596 -8.34465e-07 -8.5481e-07
2.5964 -8.34465e-07 -8.55018e-07
2.5968 -8.34465e-07 -8.55225e-07
2.5972 -8.34465e-07 -8.55433e-07
2.5976 -8.34465e-07 -8.5564e-07
2.598 -8.34465e-07 -8.55847e-07
2.5984 -8.34465e-07 -8.56054e-07
2.5988 -8.34465e-07 -8.5626e-07
2.5992 -7.7486e-07 -8.56467e-07
2.5996 -8.34465e-07 -8.56673e-07
2.6 -7.7486e-07 -8.5688e-07
2.6004 -7.7486e-07 -8.57086e-07
2.6008 -8.34465e-07 -8.57292e-07
2.6012 -8.34465e-07 -8.57498e-07
2.6016 -8.34465e-07 -8.57704e-07
2.602 -8.34465e-07 -8.57909e-07
2.6024 -8.34465e-07 -8.58115e-07
2.6028 -8.34465e-07 -8.5832e-07
2.6032 -8.34465e-07 -8.58525e-07
2.6036 -8.34465e-07 -8.5873e-07
2.604 -7.7486e-07 -8.58935e-07
2.6044 -8.34465e-07 -8.5914e-07
2.6048 -7.7486e-07 -8.59345e-07
2.6052 -8.34465e-07 -8.59549e-07
2.6056 -8.34465e-07 -8.59754e-07
2.606 -7.7486e-07 -8.59958e-07
2.6064 -8.34465e-07 -8.60162e-07
2.6068 -8.34465e-07 -8.60366e-07
2.6072 -8.34465e-07 -8.6057e-07
2.6076 -7.7486e-07 -8.60774e-07
2.608 -8.34465e-07 -8.60977e-07
2.6084 -8.34465e-07 -8.61181e-07
2.6088 -8.34465e-07 -8.61384e-07
2.6092 -7.7486e-07 -8.61587e-07
2.6096 -8.34465e-07 -8.6179e-07
2.61 -8.34465e-07 -8.61993e-07
2.6104 -7.7486e-07 -8.62196e-07
2.6108 -8.34465e-07 -8.62398e-07
2.6112 -8.34465e-07 -8.62601e-07
2.6116 -8.34465e-07 -8.62803e-07
2.612 -8.34465e-07 -8.63005e-07
2.6124 -8.34465e-07 -8.63207e-07
2.6128 -8.34465e-07 -8.63409e-07
2.6132 -8.34465e-07 -8.63611e-07
2.6136 -7.7486e-07 -8.63812e-07
2.614 -8.34465e-07 -8.64014e-07
2.6144 -8.34465e-07 -8.64215e-07
2.6148 -8.34465e-07 -8.64417e-07
2.6152 -8.34465e-07 -8.64618e-07
2.6156 -8.34465e-07 -8.64819e-07
2.616 -8.34465e-07 -8.65019e-07
2.6164 -8.34465e-07 -8.6522e-07
2.6168 -8.34465e-07 -8.6542e-07
2.6172 -8.34465e-07 -8.65621e-07
2.6176 -8.34465e-07 -8.65821e-07
2.618 -8.34465e-07 -8.66021e-07
2.6184 -8.34465e-07 -8.66221e-07
2.6188 -8.04663e-07 -8.66421e-07
2.6192 -8.34465e-07 -8.66621e-07
2.6196 -8.04663e-07 -8.6682e-07
2.62 -8.34465e-07 -8.6702e-07
2.6204 -8.34465e-07 -8.67219e-07
2.6208 -8.34465e-07 -8.67418e-07
2.6212 -8.34465e-07 -8.67617e-07
2.6216 -8.34465e-07 -8.67816e-07
2.622 -8.34465e-07 -8.68015e-07
2.6224 -8.34465e-07 -8.68213e-07
2.6228 -8.04663e-07 -8.68412e-07
2.6232 -8.04663e-07 -8.6861e-07
2.6236 -8.34465e-07 -8.68808e-07
2.624 -8.34465e-07 -8.69006e-07
2.6244 -8.34465e-07 -8.69204e-07
2.6248 -8.34465e-07 -8.69402e-07
2.6252 -8.34465e-07 -8.69599e-07
2.6256 -8.34465e-07 -8.69797e-07
2.626 -8.34465e-07 -8.69994e-07
2.6264 -8.34465e-07 -8.70191e-07
2.6268 -8.34465e-07 -8.70388e-07
2.6272 -8.34465e-07 -8.70585e-07
2.6276 -8.04663e-07 -8.70782e-07
2.628 -8.34465e-07 -8.70979e-07
2.6284 -8.04663e-07 -8.71175e-07
2.6288 -8.04663e-07 -8.71372e-07
2.6292 -8.34465e-07 -8.71568e-07
2.6296 -8.34465e-07 -8.71764e-07
2.63 -8.34465e-07 -8.7196e-07
2.6304 -8.34465e-07 -8.72156e-07
2.6308 -8.34465e-07 -8.72351e-07
2.6312 -8.34465e-07 -8.72547e-07
2.6316 -8.34465e-07 -8.72742e-07
2.632 -8.34465e-07 -8.72937e-07
2.6324 -8.34465e-07 -8.73132e-07
2.6328 -8.34465e-07 -8.73327e-07
2.6332 -8.34465e-07 -8.73522e-07
2.6336 -8.34465e-07 -8.73717e-07
2.634 -8.34465e-07 -8.73911e-07
2.6344 -8.34465e-07 -8.74106e-07
2.6348 -8.34465e-07 -8.743e-07
2.6352 -8.34465e-07 -8.74494e-07
2.6356 -8.34465e-07 -8.74688e-07
2.636 -8.34465e-07 -8.74882e-07
2.6364 -8.34465e-07 -8.75076e-07
2.6368 -8.34465e-07 -8.75269e-07
2.6372 -8.34465e-07 -8.75463e-07
2.6376 -8.34465e-07 -8.75656e-07
2.638 -8.34465e-07 -8.75849e-07
2.6384 -8.34465e-07 -8.76042e-07
2.6388 -8.34465e-07 -8.76235e-07
2.6392 -8.34465e-07 -8.76428e-07
2.6396 -8.34465e-07 -8.7662e-07
2.64 -8.34465e-07 -8.76813e-07
2.6404 -8.34465e-07 -8.77005e-07
2.6408 -8.64267e-07 -8.77197e-07
2.6412 -8.34465e-07 -8.77389e-07
2.6416 -8.34465e-07 -8.77581e-07
2.642 -8.34465e-07 -8.77773e-07
2.6424 -8.34465e-07 -8.77964e-07
2.6428 -8.34465e-07 -8.78156e-07
2.6432 -8.34465e-07 -8.78347e-07
2.6436 -8.34465e-07 -8.78538e-07
2.644 -8.34465e-07 -8.78729e-07
2.6444 -8.34465e-07 -8.7892e-07
2.6448 -8.34465e-07 -8.79111e-07
2.6452 -8.64267e-07 -8.79302e-07
2.6456 -8.64267e-07 -8.79492e-07
2.646 -8.34465e-07 -8.79682e-07
2.6464 -8.34465e-07 -8.79873e-07
2.6468 -8.34465e-07 -8.80063e-07
2.6472 -8.34465e-07 -8.80252e-07
2.6476 -8.34465e-07 -8.80442e-07
2.648 -8.34465e-07 -8.80632e-07
2.6484 -8.34465e-07 -8.80821e-07
2.6488 -8.64267e-07 -8.81011e-07
2.6492 -8.64267e-07 -8.812e-07
2.6496 -8.34465e-07 -8.81389e-07
2.65 -8.34465e-07 -8.81578e-07
2.6504 -8.34465e-07 -8.81767e-07
2.6508 -8.34465e-07 -8.81955e-07
2.6512 -8.34465e-07 -8.82144e-07
2.6516 -8.64267e-07 -8.82332e-07
2.652 -8.34465e-07 -8.8252e-07
2.6524 -8.64267e-07 -8.82708e-07
2.6528 -8.34465e-07 -8.82896e-07
2.6532 -8.64267e-07 -8.83084e-07
2.6536 -8.34465e-07 -8.83272e-07
2.654 -8.64267e-07 -8.83459e-07
2.6544 -8.34465e-07 -8.83647e-07
2.6548 -8.34465e-07 -8.83834e-07
2.6552 -8.64267e-07 -8.84021e-07
2.6556 -8.34465e-07 -8.84208e-07
2.656 -8.34465e-07 -8.84395e-07
2.6564 -8.34465e-07 -8.84581e-07
2.6568 -8.34465e-07 -8.84768e-07
2.6572 -8.34465e-07 -8.84954e-07
2.6576 -8.34465e-07 -8.8514e-07
2.658 -8.64267e-07 -8.85327e-07
2.6584 -8.64267e-07 -8.85512e-07
2.6588 -8.34465e-07 -8.85698e-07
2.6592 -8.34465e-07 -8.85884e-07
2.6596 -8.34465e-07 -8.86069e-07
2.66 -8.34465e-07 -8.86255e-07
2.6604 -8.34465e-07 -8.8644e-07
2.6608 -8.34465e-07 -8.86625e-07
2.6612 -8.34465e-07 -8.8681e-07
2.6616 -8.34465e-07 -8.86995e-07
2.662 -8.64267e-07 -8.8718e-07
2.6624 -8.34465e-07 -8.87364e-07
2.6628 -8.64267e-07 -8.87549e-07
2.6632 -8.34465e-07 -8.87733e-07
2.6636 -8.34465e-07 -8.87917e-07
2.664 -8.34465e-07 -8.88101e-07
2.6644 -8.34465e-07 -8.88285e-07
2.6648 -8.64267e-07 -8.88468e-07
2.6652 -8.64267e-07 -8.88652e-07
2.6656 -8.34465e-07 -8.88835e-07
2.666 -8.34465e-07 -8.89019e-07
2.6664 -8.64267e-07 -8.89202e-07
2.6668 -8.34465e-07 -8.89385e-07
2.6672 -8.64267e-07 -8.89567e-07
2.6676 -8.64267e-07 -8.8975e-07
2.668 -8.64267e-07 -8.89933e-07
2.6684 -8.34465e-07 -8.90115e-07
2.6688 -8.64267e-07 -8.90297e-07
2.6692 -8.34465e-07 -8.90479e-07
2.6696 -8.34465e-07 -8.90661e-07
2.67 -8.64267e-07 -8.90843e-07
2.6704 -8.64267e-07 -8.91025e-07
2.6708 -8.64267e-07 -8.91206e-07
2.6712 -8.64267e-07 -8.91388e-07
2.6716 -8.64267e-07 -8.91569e-07
2.672 -8.64267e-07 -8.9175e-07
2.6724 -8.64267e-07 -8.91931e-07
2.6728 -8.34465e-07 -8.92112e-07
2.6732 -8.64267e-07 -8.92293e-07
2.6736 -8.34465e-07 -8.92473e-07
2.674 -8.34465e-07 -8.92654e-07
2.6744 -8.34465e-07 -8.92834e-07
2.6748 -8.64267e-07 -8.93014e-07
2.6752 -8.64267e-07 -8.93194e-07
2.6756 -8.34465e-07 -8.93374e-07
2.676 -8.34465e-07 -8.93553e-07
2.6764 -8.64267e-07 -8.93733e-07
2.6768 -8.34465e-07 -8.93912e-07
2.6772 -8.34465e-07 -8.94092e-07
2.6776 -8.64267e-07 -8.94271e-07
2.678 -8.64267e-07 -8.9445e-07
2.6784 -8.64267e-07 -8.94629e-07
2.6788 -8.64267e-07 -8.94807e-07
2.6792 -8.64267e-07 -8.94986e-07
2.6796 -8.34465e-07 -8.95164e-07
2.68 -8.34465e-07 -8.95342e-07
2.6804 -8.34465e-07 -8.95521e-07
2.6808 -8.64267e-07 -8.95699e-07
2.6812 -8.34465e-07 -8.95876e-07
2.6816 -8.64267e-07 -8.96054e-07
2.682 -8.34465e-07 -8.96232e-07
2.6824 -8.64267e-07 -8.96409e-07
2.6828 -8.34465e-07 -8.96586e-07
2.6832 -8.64267e-07 -8.96763e-07
2.6836 -8.64267e-07 -8.9694e-07
2.684 -8.34465e-07 -8.97117e-07
2.6844 -8.34465e-07 -8.97294e-07
2.6848 -8.64267e-07 -8.9747e-07
2.6852 -8.64267e-07 -8.97647e-07
2.6856 -8.64267e-07 -8.97823e-07
2.686 -8.34465e-07 -8.97999e-07
2.6864 -8.34465e-07 -8.98175e-07
2.6868 -8.64267e-07 -8.98351e-07
2.6872 -8.64267e-07 -8.98526e-07
2.6876 -8.64267e-07 -8.98702e-07
2.688 -8.64267e-07 -8.98877e-07
2.6884 -8.34465e-07 -8.99053e-07
2.6888 -8.34465e-07 -8.99228e-07
2.6892 -8.64267e-07 -8.99403e-07
2.6896 -8.64267e-07 -8.99577e-07
2.69 -8.64267e-07 -8.99752e-07
2.6904 -8.64267e-07 -8.99927e-07
2.6908 -8.64267e-07 -9.00101e-07
2.6912 -8.64267e-07 -9.00275e-07
2.6916 -8.34465e-07 -9.00449e-07
2.692 -8.64267e-07 -9.00623e-07
2.6924 -8.34465e-07 -9.00797e-07
2.6928 -8.64267e-07 -9.00971e-07
2.6932 -8.64267e-07 -9.01144e-07
2.6936 -8.64267e-07 -9.01318e-07
2.694 -8.64267e-07 -9.01491e-07
2.6944 -8.64267e-07 -9.01664e-07
2.6948 -8.64267e-07 -9.01837e-07
2.6952 -8.64267e-07 -9.0201e-07
2.6956 -8.64267e-07 -9.02182e-07
2.696 -8.64267e-07 -9.02355e-07
2.6964 -8.64267e-07 -9.02527e-07
2.6968 -8.64267e-07 -9.02699e-07
2.6972 -8.64267e-07 -9.02871e-07
2.6976 -8.64267e-07 -9.03043e-07
2.698 -8.64267e-07 -9.03215e-07
2.6984 -8.64267e-07 -9.03387e-07
2.6988 -8.64267e-07 -9.03558e-07
2.6992 -8.64267e-07 -9.0373e-07
2.6996 -8.64267e-07 -9.03901e-07
2.7 -8.64267e-07 -9.04072e-07
2.7004 -8.64267e-07 -9.04243e-07
2.7008 -8.64267e-07 -9.04413e-07
2.7012 -8.64267e-07 -9.04584e-07
2.7016 -8.64267e-07 -9.04755e-07
2.702 -8.64267e-07 -9.04925e-07
2.7024 -8.64267e-07 -9.05095e-07
2.7028 -8.64267e-07 -9.05265e-07
2.7032 -8.64267e-07 -9.05435e-07
2.7036 -8.64267e-07 -9.05605e-07
2.704 -8.64267e-07 -9.05774e-07
2.7044 -8.64267e-07 -9.05944e-07
2.7048 -8.64267e-07 -9.06113e-07
2.7052 -8.64267e-07 -9.06282e-07
2.7056 -8.64267e-07 -9.06451e-07
2.706 -8.64267e-07 -9.0662e-07
2.7064 -8.9407e-07 -9.06789e-07
2.7068 -8.64267e-07 -9.06957e-07
2.7072 -8.9407e-07 -9.07126e-07
2.7076 -8.64267e-07 -9.07294e-07
2.708 -8.64267e-07 -9.07462e-07
2.7084 -8.64267e-07 -9.0763e-07
2.7088 -8.64267e-07 -9.07798e-07
2.7092 -8.64267e-07 -9.07966e-07
2.7096 -8.64267e-07 -9.08134e-07
2.71 -8.64267e-07 -9.08301e-07
2.7104 -8.64267e-07 -9.08468e-07
2.7108 -8.64267e-07 -9.08635e-07
2.7112 -8.64267e-07 -9.08802e-07
2.7116 -8.64267e-07 -9.08969e-07
2.712 -8.64267e-07 -9.09136e-07
2.7124 -8.64267e-07 -9.09303e-07
2.7128 -8.64267e-07 -9.09469e-07
2.7132 -8.9407e-07 -9.09635e-07
2.7136 -8.64267e-07 -9.09801e-07
2.714 -8.64267e-07 -9.09967e-07
2.7144 -8.64267e-07 -9.10133e-07
2.7148 -8.64267e-07 -9.10299e-07
2.7152 -8.64267e-07 -9.10464e-07
2.7156 -8.64267e-07 -9.1063e-07
2.716 -8.64267e-07 -9.10795e-07
2.7164 -8.64267e-07 -9.1096e-07
2.7168 -8.64267e-07 -9.11125e-07
2.7172 -8.64267e-07 -9.1129e-07
2.7176 -8.9407e-07 -9.11454e-07
2.718 -8.64267e-07 -9.11619e-07
2.7184 -8.64267e-07 -9.11783e-07
2.7188 -8.9407e-07 -9.11948e-07
2.7192 -8.9407e-07 -9.12112e-07
2.7196 -8.64267e-07 -9.12276e-07
2.72 -8.64267e-07 -9.12439e-07
2.7204 -8.64267e-07 -9.12603e-07
2.7208 -8.64267e-07 -9.12766e-07
2.7212 -8.64267e-07 -9.1293e-07
2.7216 -8.64267e-07 -9.13093e-07
2.722 -8.64267e-07 -9.13256e-07
2.7224 -8.64267e-07 -9.13419e-07
2.7228 -8.64267e-07 -9.13582e-07
2.7232 -8.64267e-07 -9.13744e-07
2.7236 -8.9407e-07 -9.13907e-07
2.724 -8.64267e-07 -9.14069e-07
2.7244 -8.64267e-07 -9.14231e-07
2.7248 -8.64267e-07 -9.14393e-07
2.7252 -8.64267e-07 -9.14555e-07
2.7256 -8.64267e-07 -9.14717e-07
2.726 -8.64267e-07 -9.14879e-07
2.7264 -8.64267e-07 -9.1504e-07
2.7268 -8.64267e-07 -9.15201e-07
2.7272 -8.64267e-07 -9.15362e-07
2.7276 -8.64267e-07 -9.15524e-07
2.728 -8.64267e-07 -9.15684e-07
2.7284 -8.64267e-07 -9.15845e-07
2.7288 -8.9407e-07 -9.16006e-07
2.7292 -8.64267e-07 -9.16166e-07
2.7296 -8.64267e-07 -9.16326e-07
2.73 -8.9407e-07 -9.16486e-07
2.7304 -8.9407e-07 -9.16646e-07
2.7308 -8.64267e-07 -9.16806e-07
2.7312 -8.64267e-07 -9.16966e-07
2.7316 -8.9407e-07 -9.17125e-07
2.732 -8.64267e-07 -9.17285e-07
2.7324 -8.64267e-07 -9.17444e-07
2.7328 -8.9407e-07 -9.17603e-07
2.7332 -8.9407e-07 -9.17762e-07
2.7336 -8.9407e-07 -9.17921e-07
2.734 -8.64267e-07 -9.1808e-07
2.7344 -8.64267e-07 -9.18238e-07
2.7348 -8.64267e-07 -9.18396e-07
2.7352 -8.9407e-07 -9.18555e-07
2.7356 -8.64267e-07 -9.18713e-07
2.736 -8.64267e-07 -9.18871e-07
2.7364 -8.64267e-07 -9.19028e-07
2.7368 -8.64267e-07 -9.19186e-07
2.7372 -8.64267e-07 -9.19344e-07
2.7376 -8.9407e-07 -9.19501e-07
2.738 -8.64267e-07 -9.19658e-07
2.7384 -8.9407e-07 -9.19815e-07
2.7388 -8.64267e-07 -9.19972e-07
2.7392 -8.64267e-07 -9.20129e-07
2.7396 -8.64267e-07 -9.20285e-07
2.74 -8.64267e-07 -9.20442e-07
2.7404 -8.64267e-07 -9.20598e-07
2.7408 -8.64267e-07 -9.20754e-07
2.7412 -8.64267e-07 -9.2091e-07
2.7416 -8.9407e-07 -9.21066e-07
2.742 -8.64267e-07 -9.21222e-07
2.7424 -8.9407e-07 -9.21377e-07
2.7428 -8.64267e-07 -9.21533e-07
2.7432 -8.64267e-07 -9.21688e-07
2.7436 -8.9407e-07 -9.21843e-07
2.744 -8.9407e-07 -9.21998e-07
2.7444 -8.9407e-07 -9.22153e-07
2.7448 -8.9407e-07 -9.22308e-07
2.7452 -8.9407e-07 -9.22462e-07
2.7456 -8.64267e-07 -9.22617e-07
2.746 -8.64267e-07 -9.22771e-07
2.7464 -8.9407e-07 -9.22925e-07
2.7468 -8.9407e-07 -9.23079e-07
2.7472 -8.64267e-07 -9.23233e-07
2.7476 -8.9407e-07 -9.23386e-07
2.748 -8.64267e-07 -9.2354e-07
2.7484 -8.64267e-07 -9.23693e-07
2.7488 -8.9407e-07 -9.23846e-07
2.7492 -8.9407e-07 -9.24e-07
2.7496 -8.64267e-07 -9.24152e-07
2.75 -8.64267e-07 -9.24305e-07
2.7504 -8.64267e-07 -9.24458e-07
2.7508 -8.9407e-07 -9.2461e-07
2.7512 -8.9407e-07 -9.24763e-07
2.7516 -8.9407e-07 -9.24915e-07
2.752 -8.64267e-07 -9.25067e-07
2.7524 -8.64267e-07 -9.25219e-07
2.7528 -8.64267e-07 -9.2537e-07
2.7532 -8.9407e-07 -9.25522e-07
2.7536 -8.9407e-07 -9.25673e-07
2.754 -8.9407e-07 -9.25825e-07
2.7544 -8.64267e-07 -9.25976e-07
2.7548 -8.9407e-07 -9.26127e-07
2.7552 -8.9407e-07 -9.26278e-07
2.7556 -8.64267e-07 -9.26428e-07
2.756 -8.9407e-07 -9.26579e-07
2.7564 -8.64267e-07 -9.26729e-07
2.7568 -8.9407e-07 -9.26879e-07
2.7572 -8.9407e-07 -9.2703e-07
2.7576 -8.9407e-07 -9.2718e-07
2.758 -8.9407e-07 -9.27329e-07
