# x_a f_a(xa) f_a_ohne(xa)
3.15415e+06 1.2956e-10 8.92578e-11
3.15514e+06 9.74438e-11 8.92158e-11
3.15613e+06 5.71561e-11 8.91739e-11
3.15712e+06 9.51701e-11 8.91319e-11
3.15811e+06 7.57154e-11 8.909e-11
3.1591e+06 9.50422e-11 8.90481e-11
3.16009e+06 5.85203e-11 8.90063e-11
3.16108e+06 1.48049e-10 8.89645e-11
3.16207e+06 1.12323e-10 8.89227e-11
3.16306e+06 1.2669e-10 8.8881e-11
3.16405e+06 7.23048e-11 8.88392e-11
3.16504e+06 5.22675e-11 8.87976e-11
3.16603e+06 1.26391e-10 8.87559e-11
3.16702e+06 7.72502e-11 8.87143e-11
3.16801e+06 6.57394e-11 8.86727e-11
3.169e+06 5.0818e-11 8.86312e-11
3.16999e+06 8.49809e-11 8.85897e-11
3.17098e+06 1.22625e-10 8.85482e-11
3.17197e+06 1.29425e-10 8.85067e-11
3.17296e+06 9.54827e-11 8.84653e-11
3.17395e+06 1.14561e-10 8.84239e-11
3.17494e+06 9.59517e-11 8.83826e-11
3.17593e+06 1.6081e-10 8.83413e-11
3.17692e+06 1.20536e-10 8.83e-11
3.17791e+06 1.247e-10 8.82587e-11
3.1789e+06 5.45697e-11 8.82175e-11
3.17989e+06 4.63842e-11 8.81763e-11
3.18088e+06 6.04246e-11 8.81351e-11
3.18187e+06 1.16678e-10 8.8094e-11
3.18286e+06 5.38591e-11 8.80529e-11
3.18385e+06 8.92157e-11 8.80118e-11
3.18484e+06 1.08344e-10 8.79708e-11
3.18583e+06 9.17737e-11 8.79298e-11
3.18682e+06 9.5099e-11 8.78888e-11
3.18781e+06 6.63078e-11 8.78479e-11
3.1888e+06 1.40489e-10 8.7807e-11
3.18979e+06 1.09473e-10 8.77661e-11
3.19078e+06 7.84581e-11 8.77252e-11
3.19177e+06 7.82023e-11 8.76844e-11
3.19276e+06 9.32516e-11 8.76437e-11
3.19375e+06 8.79936e-11 8.76029e-11
3.19474e+06 7.60565e-11 8.75622e-11
3.19573e+06 8.50378e-11 8.75215e-11
3.19672e+06 1.19229e-10 8.74809e-11
3.19771e+06 7.83018e-11 8.74402e-11
3.1987e+06 8.55707e-11 8.73996e-11
3.19969e+06 7.95382e-11 8.73591e-11
3.20068e+06 4.14744e-11 8.73186e-11
3.20167e+06 1.23464e-10 8.72781e-11
3.20266e+06 1.16756e-10 8.72376e-11
3.20365e+06 6.29825e-11 8.71972e-11
3.20464e+06 1.02546e-10 8.71567e-11
3.20563e+06 9.14753e-11 8.71164e-11
3.20662e+06 7.93321e-11 8.7076e-11
3.20761e+06 1.61407e-10 8.70357e-11
3.2086e+06 1.29035e-10 8.69954e-11
3.20959e+06 5.86056e-11 8.69552e-11
3.21058e+06 9.09921e-11 8.6915e-11
3.21157e+06 6.83258e-11 8.68748e-11
3.21256e+06 1.47111e-10 8.68346e-11
3.21355e+06 7.59286e-11 8.67945e-11
3.21454e+06 6.98464e-11 8.67544e-11
3.21553e+06 1.50905e-10 8.67144e-11
3.21652e+06 9.1589e-11 8.66743e-11
3.21751e+06 8.65157e-11 8.66343e-11
3.2185e+06 4.20926e-11 8.65944e-11
3.21949e+06 1.11044e-10 8.65544e-11
3.22048e+06 1.04933e-10 8.65145e-11
3.22147e+06 6.56115e-11 8.64746e-11
3.22246e+06 6.72173e-11 8.64348e-11
3.22345e+06 4.27889e-11 8.6395e-11
3.22444e+06 4.72369e-11 8.63552e-11
3.22543e+06 6.12275e-11 8.63154e-11
3.22642e+06 6.32667e-11 8.62757e-11
3.22741e+06 5.89608e-11 8.6236e-11
3.2284e+06 4.90417e-11 8.61963e-11
3.22939e+06 7.65041e-11 8.61567e-11
3.23038e+06 1.22824e-10 8.61171e-11
3.23137e+06 7.24469e-11 8.60775e-11
3.23236e+06 3.84546e-11 8.6038e-11
3.23335e+06 8.62315e-11 8.59985e-11
3.23434e+06 5.6275e-11 8.5959e-11
3.23533e+06 1.17666e-10 8.59196e-11
3.23632e+06 8.50235e-11 8.58801e-11
3.23731e+06 9.50351e-11 8.58407e-11
3.2383e+06 5.57066e-11 8.58014e-11
3.23929e+06 4.6299e-11 8.57621e-11
3.24028e+06 1.39835e-10 8.57227e-11
3.24127e+06 4.59863e-11 8.56835e-11
3.24226e+06 5.6076e-11 8.56442e-11
3.24325e+06 9.24558e-11 8.5605e-11
3.24424e+06 1.3786e-10 8.55658e-11
3.24523e+06 8.98694e-11 8.55267e-11
3.24622e+06 5.86624e-11 8.54876e-11
3.24721e+06 9.07363e-11 8.54485e-11
3.2482e+06 7.24469e-11 8.54094e-11
3.24919e+06 5.32765e-11 8.53704e-11
3.25018e+06 7.26459e-11 8.53314e-11
3.25117e+06 9.25979e-11 8.52924e-11
3.25216e+06 1.1255e-10 8.52535e-11
3.25315e+06 7.89981e-11 8.52146e-11
3.25414e+06 1.05963e-10 8.51757e-11
3.25513e+06 4.1112e-11 8.51368e-11
3.25612e+06 1.15179e-10 8.5098e-11
3.25711e+06 8.49241e-11 8.50592e-11
3.2581e+06 7.48059e-11 8.50204e-11
3.25909e+06 6.17888e-11 8.49817e-11
3.26008e+06 9.10205e-11 8.4943e-11
3.26107e+06 3.92646e-11 8.49043e-11
3.26206e+06 1.08606e-10 8.48657e-11
3.26305e+06 4.61e-11 8.4827e-11
3.26404e+06 8.95568e-11 8.47884e-11
3.26503e+06 6.74731e-11 8.47499e-11
3.26602e+06 1.25212e-10 8.47114e-11
3.26701e+06 6.69189e-11 8.46729e-11
3.268e+06 1.06589e-10 8.46344e-11
3.26899e+06 4.6569e-11 8.45959e-11
3.26998e+06 1.25837e-10 8.45575e-11
3.27097e+06 4.68958e-11 8.45191e-11
3.27196e+06 7.51612e-11 8.44808e-11
3.27295e+06 9.42464e-11 8.44425e-11
3.27394e+06 1.11697e-10 8.44042e-11
3.27493e+06 3.77298e-11 8.43659e-11
3.27592e+06 5.47615e-11 8.43276e-11
3.27691e+06 4.47926e-11 8.42894e-11
3.2779e+06 1.09296e-10 8.42513e-11
3.27889e+06 1.06525e-10 8.42131e-11
3.27988e+06 5.42855e-11 8.4175e-11
3.28087e+06 9.31664e-11 8.41369e-11
3.28186e+06 6.17035e-11 8.40988e-11
3.28285e+06 8.99121e-11 8.40608e-11
3.28384e+06 1.58408e-10 8.40228e-11
3.28483e+06 6.996e-11 8.39848e-11
3.28582e+06 7.02869e-11 8.39468e-11
3.28681e+06 8.02913e-11 8.39089e-11
3.2878e+06 6.97753e-11 8.3871e-11
3.28879e+06 9.45306e-11 8.38331e-11
3.28978e+06 7.58149e-11 8.37953e-11
3.29077e+06 7.51044e-11 8.37575e-11
3.29176e+06 1.28594e-10 8.37197e-11
3.29275e+06 5.16778e-11 8.36819e-11
3.29374e+06 7.24754e-11 8.36442e-11
3.29473e+06 9.40616e-11 8.36065e-11
3.29572e+06 8.07177e-11 8.35689e-11
3.29671e+06 8.44125e-11 8.35312e-11
3.2977e+06 8.6871e-11 8.34936e-11
3.29869e+06 7.26743e-11 8.3456e-11
3.29968e+06 5.82077e-11 8.34185e-11
3.30067e+06 1.09722e-10 8.33809e-11
3.30166e+06 1.2767e-10 8.33434e-11
3.30265e+06 7.0429e-11 8.3306e-11
3.30364e+06 1.03739e-10 8.32685e-11
3.30463e+06 8.68496e-11 8.32311e-11
3.30562e+06 1.3047e-10 8.31937e-11
3.30661e+06 3.7744e-11 8.31563e-11
3.3076e+06 4.62137e-11 8.3119e-11
3.30859e+06 8.48388e-11 8.30817e-11
3.30958e+06 3.83409e-11 8.30444e-11
3.31057e+06 5.94298e-11 8.30072e-11
3.31156e+06 1.13275e-10 8.297e-11
3.31255e+06 7.95097e-11 8.29328e-11
3.31354e+06 5.00293e-11 8.28956e-11
3.31453e+06 9.82254e-11 8.28585e-11
3.31552e+06 4.36557e-11 8.28214e-11
3.31651e+06 7.20775e-11 8.27843e-11
3.3175e+06 9.83249e-11 8.27472e-11
3.31849e+06 6.44889e-11 8.27102e-11
3.31948e+06 6.57039e-11 8.26732e-11
3.32047e+06 3.82556e-11 8.26362e-11
3.32146e+06 8.0405e-11 8.25993e-11
3.32245e+06 3.75735e-11 8.25624e-11
3.32344e+06 8.74678e-11 8.25255e-11
3.32443e+06 8.84484e-11 8.24886e-11
3.32542e+06 7.01448e-11 8.24518e-11
3.32641e+06 1.53364e-10 8.2415e-11
3.3274e+06 1.10163e-10 8.23782e-11
3.32839e+06 6.13056e-11 8.23415e-11
3.32938e+06 1.16785e-10 8.23047e-11
3.33037e+06 6.3892e-11 8.2268e-11
3.33136e+06 4.41389e-11 8.22314e-11
3.33235e+06 1.03455e-10 8.21947e-11
3.33334e+06 1.17105e-10 8.21581e-11
3.33433e+06 6.8539e-11 8.21215e-11
3.33532e+06 7.23617e-11 8.2085e-11
3.33631e+06 1.16643e-10 8.20484e-11
3.3373e+06 6.30962e-11 8.20119e-11
3.33829e+06 6.65636e-11 8.19755e-11
3.33928e+06 5.35536e-11 8.1939e-11
3.34027e+06 7.31646e-11 8.19026e-11
3.34126e+06 7.23901e-11 8.18662e-11
3.34225e+06 4.96385e-11 8.18298e-11
3.34324e+06 7.21343e-11 8.17935e-11
3.34423e+06 8.29345e-11 8.17571e-11
3.34522e+06 3.67493e-11 8.17208e-11
3.34621e+06 6.34941e-11 8.16846e-11
3.3472e+06 3.9293e-11 8.16483e-11
3.34819e+06 1.0661e-10 8.16121e-11
3.34918e+06 7.45786e-11 8.1576e-11
3.35017e+06 1.17325e-10 8.15398e-11
3.35116e+06 4.70095e-11 8.15037e-11
3.35215e+06 4.76064e-11 8.14676e-11
3.35314e+06 1.50933e-10 8.14315e-11
3.35413e+06 3.62732e-11 8.13954e-11
3.35512e+06 8.9571e-11 8.13594e-11
3.35611e+06 8.86899e-11 8.13234e-11
3.3571e+06 1.46201e-10 8.12874e-11
3.35809e+06 8.83489e-11 8.12515e-11
3.35908e+06 8.01563e-11 8.12156e-11
3.36007e+06 8.8626e-11 8.11797e-11
3.36106e+06 1.26676e-10 8.11438e-11
3.36205e+06 6.07017e-11 8.1108e-11
3.36304e+06 3.97335e-11 8.10722e-11
3.36403e+06 7.26317e-11 8.10364e-11
3.36502e+06 8.67431e-11 8.10006e-11
3.36601e+06 4.53042e-11 8.09649e-11
3.367e+06 7.01164e-11 8.09292e-11
3.36799e+06 6.93632e-11 8.08935e-11
3.36898e+06 8.02629e-11 8.08579e-11
3.36997e+06 8.77236e-11 8.08222e-11
3.37096e+06 3.69766e-11 8.07866e-11
3.37195e+06 8.00355e-11 8.07511e-11
3.37294e+06 4.5759e-11 8.07155e-11
3.37393e+06 8.54641e-11 8.068e-11
3.37492e+06 8.52012e-11 8.06445e-11
3.37591e+06 8.00924e-11 8.0609e-11
3.3769e+06 7.06279e-11 8.05736e-11
3.37789e+06 1.57002e-10 8.05382e-11
3.37888e+06 1.23407e-10 8.05028e-11
3.37987e+06 1.1233e-10 8.04674e-11
3.38086e+06 8.70557e-11 8.0432e-11
3.38185e+06 3.83125e-11 8.03967e-11
3.38284e+06 8.79297e-11 8.03614e-11
3.38383e+06 1.56433e-10 8.03262e-11
3.38482e+06 6.55973e-11 8.02909e-11
3.38581e+06 9.50777e-11 8.02557e-11
3.3868e+06 1.03228e-10 8.02205e-11
3.38779e+06 1.02617e-10 8.01854e-11
3.38878e+06 3.69766e-11 8.01502e-11
3.38977e+06 8.17408e-11 8.01151e-11
3.39076e+06 5.69003e-11 8.008e-11
3.39175e+06 1.00869e-10 8.0045e-11
3.39274e+06 8.6402e-11 8.001e-11
3.39373e+06 3.69198e-11 7.9975e-11
3.39472e+06 6.32809e-11 7.994e-11
3.39571e+06 1.23919e-10 7.9905e-11
3.3967e+06 6.82121e-11 7.98701e-11
3.39769e+06 3.93356e-11 7.98352e-11
3.39868e+06 6.53131e-11 7.98003e-11
3.39967e+06 5.89608e-11 7.97654e-11
3.40066e+06 8.60751e-11 7.97306e-11
3.40165e+06 8.82494e-11 7.96958e-11
3.40264e+06 7.6966e-11 7.9661e-11
3.40363e+06 8.7681e-11 7.96263e-11
3.40462e+06 3.66072e-11 7.95915e-11
3.40561e+06 6.44462e-11 7.95568e-11
3.4066e+06 7.63052e-11 7.95222e-11
3.40759e+06 1.12728e-10 7.94875e-11
3.40858e+06 4.38547e-11 7.94529e-11
3.40957e+06 7.15588e-11 7.94183e-11
3.41056e+06 6.82405e-11 7.93837e-11
3.41155e+06 7.22906e-11 7.93492e-11
3.41254e+06 3.72964e-11 7.93146e-11
3.41353e+06 7.59286e-11 7.92801e-11
3.41452e+06 9.25979e-11 7.92456e-11
3.41551e+06 1.22611e-10 7.92112e-11
3.4165e+06 4.70379e-11 7.91768e-11
3.41749e+06 8.57341e-11 7.91424e-11
3.41848e+06 8.87894e-11 7.9108e-11
3.41947e+06 7.7975e-11 7.90736e-11
3.42046e+06 1.49001e-10 7.90393e-11
3.42145e+06 9.11768e-11 7.9005e-11
3.42244e+06 1.50862e-10 7.89707e-11
3.42343e+06 7.58007e-11 7.89365e-11
3.42442e+06 6.56968e-11 7.89023e-11
3.42541e+06 5.76037e-11 7.8868e-11
3.4264e+06 3.54987e-11 7.88339e-11
3.42739e+06 7.09832e-11 7.87997e-11
3.42838e+06 8.57483e-11 7.87656e-11
3.42937e+06 4.58158e-11 7.87315e-11
3.43036e+06 6.4091e-11 7.86974e-11
3.43135e+06 7.70797e-11 7.86633e-11
3.43234e+06 8.08313e-11 7.86293e-11
3.43333e+06 1.29603e-10 7.85953e-11
3.43432e+06 5.18341e-11 7.85613e-11
3.43531e+06 1.21631e-10 7.85274e-11
3.4363e+06 8.48956e-11 7.84934e-11
3.43729e+06 1.5541e-10 7.84595e-11
3.43828e+06 7.8245e-11 7.84256e-11
3.43927e+06 7.72786e-11 7.83918e-11
3.44026e+06 4.11617e-11 7.83579e-11
3.44125e+06 3.5385e-11 7.83241e-11
3.44224e+06 6.63931e-11 7.82903e-11
3.44323e+06 7.31006e-11 7.82566e-11
3.44422e+06 6.37783e-11 7.82228e-11
3.44521e+06 5.20401e-11 7.81891e-11
3.4462e+06 1.09885e-10 7.81554e-11
3.44719e+06 1.25624e-10 7.81218e-11
3.44818e+06 7.00311e-11 7.80881e-11
3.44917e+06 7.83302e-11 7.80545e-11
3.45016e+06 4.07567e-11 7.80209e-11
3.45115e+06 5.10028e-11 7.79873e-11
3.45214e+06 5.45413e-11 7.79538e-11
3.45313e+06 1.18547e-10 7.79203e-11
3.45412e+06 4.0842e-11 7.78868e-11
3.45511e+06 1.10049e-10 7.78533e-11
3.4561e+06 5.0477e-11 7.78199e-11
3.45709e+06 7.74065e-11 7.77864e-11
3.45808e+06 8.51301e-11 7.7753e-11
3.45907e+06 6.66986e-11 7.77197e-11
3.46006e+06 9.84812e-11 7.76863e-11
3.46105e+06 5.70992e-11 7.7653e-11
3.46204e+06 1.48361e-10 7.76197e-11
3.46303e+06 6.70184e-11 7.75864e-11
3.46402e+06 8.84768e-11 7.75531e-11
3.46501e+06 8.03269e-11 7.75199e-11
3.466e+06 7.15659e-11 7.74867e-11
3.46699e+06 1.24942e-10 7.74535e-11
3.46798e+06 4.08136e-11 7.74203e-11
3.46897e+06 8.63452e-11 7.73872e-11
3.46996e+06 4.16094e-11 7.73541e-11
3.47095e+06 3.81277e-11 7.7321e-11
3.47194e+06 7.97513e-11 7.72879e-11
3.47293e+06 1.11697e-10 7.72549e-11
3.47392e+06 9.19727e-11 7.72218e-11
3.47491e+06 8.41851e-11 7.71888e-11
3.4759e+06 9.03384e-11 7.71559e-11
3.47689e+06 1.23777e-10 7.71229e-11
3.47788e+06 6.807e-11 7.709e-11
3.47887e+06 7.88134e-11 7.70571e-11
3.47986e+06 6.63931e-11 7.70242e-11
3.48085e+06 1.53932e-10 7.69914e-11
3.48184e+06 1.27159e-10 7.69585e-11
3.48283e+06 7.56586e-11 7.69257e-11
3.48382e+06 3.9762e-11 7.68929e-11
3.48481e+06 8.77378e-11 7.68602e-11
3.4858e+06 8.37304e-11 7.68274e-11
3.48679e+06 1.50408e-10 7.67947e-11
3.48778e+06 8.57057e-11 7.6762e-11
3.48877e+06 7.16369e-11 7.67293e-11
3.48976e+06 5.75682e-11 7.66967e-11
3.49075e+06 5.71987e-11 7.66641e-11
3.49174e+06 8.44267e-11 7.66315e-11
3.49273e+06 7.68523e-11 7.65989e-11
3.49372e+06 9.10063e-11 7.65663e-11
3.49471e+06 5.67439e-11 7.65338e-11
3.4957e+06 5.40084e-11 7.65013e-11
3.49669e+06 7.48912e-11 7.64688e-11
3.49768e+06 8.15987e-11 7.64363e-11
3.49867e+06 4.12612e-11 7.64039e-11
3.49966e+06 8.37659e-11 7.63715e-11
3.50065e+06 3.97193e-11 7.63391e-11
3.50164e+06 4.29878e-11 7.63067e-11
3.50263e+06 5.94866e-11 7.62743e-11
3.50362e+06 7.22622e-11 7.6242e-11
3.50461e+06 1.1778e-10 7.62097e-11
3.5056e+06 1.08237e-10 7.61774e-11
3.50659e+06 7.63976e-11 7.61452e-11
3.50758e+06 5.95719e-11 7.61129e-11
3.50857e+06 4.05294e-11 7.60807e-11
3.50956e+06 9.14753e-11 7.60485e-11
3.51055e+06 4.34142e-11 7.60164e-11
3.51154e+06 1.03938e-10 7.59842e-11
3.51253e+06 5.36033e-11 7.59521e-11
3.51352e+06 7.51186e-11 7.592e-11
3.51451e+06 8.48388e-11 7.58879e-11
3.5155e+06 8.41851e-11 7.58559e-11
3.51649e+06 9.14611e-11 7.58238e-11
3.51748e+06 4.22418e-11 7.57918e-11
3.51847e+06 3.81135e-11 7.57599e-11
3.51946e+06 3.46603e-11 7.57279e-11
3.52045e+06 9.47438e-11 7.56959e-11
3.52144e+06 5.35465e-11 7.5664e-11
3.52243e+06 9.15463e-11 7.56321e-11
3.52342e+06 7.45572e-11 7.56003e-11
3.52441e+06 6.40483e-11 7.55684e-11
3.5254e+06 4.48779e-11 7.55366e-11
3.52639e+06 7.58291e-11 7.55048e-11
3.52738e+06 8.73968e-11 7.5473e-11
3.52837e+06 1.0607e-10 7.54412e-11
3.52936e+06 8.76241e-11 7.54095e-11
3.53035e+06 1.16053e-10 7.53778e-11
3.53134e+06 9.56106e-11 7.53461e-11
3.53233e+06 4.38831e-11 7.53144e-11
3.53332e+06 7.25606e-11 7.52827e-11
3.53431e+06 7.21343e-11 7.52511e-11
3.5353e+06 8.45972e-11 7.52195e-11
3.53629e+06 6.22862e-11 7.51879e-11
3.53728e+06 1.31138e-10 7.51564e-11
3.53827e+06 1.18661e-10 7.51248e-11
3.53926e+06 6.41691e-11 7.50933e-11
3.54025e+06 3.50155e-11 7.50618e-11
3.54124e+06 3.69624e-11 7.50303e-11
3.54223e+06 1.1741e-10 7.49989e-11
3.54322e+06 9.12905e-11 7.49674e-11
3.54421e+06 9.17453e-11 7.4936e-11
3.5452e+06 1.27386e-10 7.49047e-11
3.54619e+06 1.06084e-10 7.48733e-11
3.54718e+06 6.94484e-11 7.48419e-11
3.54817e+06 6.79989e-11 7.48106e-11
3.54916e+06 3.99822e-11 7.47793e-11
3.55015e+06 5.62181e-11 7.4748e-11
3.55114e+06 6.47162e-11 7.47168e-11
3.55213e+06 1.11221e-10 7.46856e-11
3.55312e+06 7.14735e-11 7.46544e-11
3.55411e+06 5.34186e-11 7.46232e-11
3.5551e+06 1.13474e-10 7.4592e-11
3.55609e+06 4.6839e-11 7.45608e-11
3.55708e+06 9.52696e-11 7.45297e-11
3.55807e+06 8.01919e-11 7.44986e-11
3.55906e+06 1.12031e-10 7.44675e-11
3.56005e+06 3.76303e-11 7.44365e-11
3.56104e+06 4.79048e-11 7.44054e-11
3.56203e+06 6.1732e-11 7.43744e-11
3.56302e+06 6.05382e-11 7.43434e-11
3.56401e+06 5.27365e-11 7.43124e-11
3.565e+06 9.31948e-11 7.42815e-11
3.56599e+06 7.95239e-11 7.42506e-11
3.56698e+06 7.18643e-11 7.42197e-11
3.56797e+06 5.73195e-11 7.41888e-11
3.56896e+06 1.17971e-10 7.41579e-11
3.56995e+06 5.36318e-11 7.41271e-11
3.57094e+06 7.63265e-11 7.40962e-11
3.57193e+06 3.91651e-11 7.40654e-11
3.57292e+06 9.86802e-11 7.40346e-11
3.57391e+06 5.59766e-11 7.40039e-11
3.5749e+06 4.07709e-11 7.39731e-11
3.57589e+06 9.09353e-11 7.39424e-11
3.57688e+06 1.54301e-10 7.39117e-11
3.57787e+06 8.94431e-11 7.38811e-11
3.57886e+06 7.32996e-11 7.38504e-11
3.57985e+06 8.86615e-11 7.38198e-11
3.58084e+06 6.02327e-11 7.37892e-11
3.58183e+06 8.58122e-11 7.37586e-11
3.58282e+06 8.84484e-11 7.3728e-11
3.58381e+06 3.45608e-11 7.36974e-11
3.5848e+06 8.8562e-11 7.36669e-11
3.58579e+06 5.5195e-11 7.36364e-11
3.58678e+06 6.30109e-11 7.36059e-11
3.58777e+06 3.99254e-11 7.35755e-11
3.58876e+06 1.37163e-10 7.3545e-11
3.58975e+06 9.29106e-11 7.35146e-11
3.59074e+06 1.00279e-10 7.34842e-11
3.59173e+06 6.63434e-11 7.34538e-11
3.59272e+06 7.89413e-11 7.34235e-11
3.59371e+06 6.56826e-11 7.33931e-11
3.5947e+06 5.20686e-11 7.33628e-11
3.59569e+06 8.0604e-11 7.33325e-11
3.59668e+06 6.23146e-11 7.33022e-11
3.59767e+06 1.01217e-10 7.3272e-11
3.59866e+06 5.1557e-11 7.32417e-11
3.59965e+06 7.40528e-11 7.32115e-11
3.60064e+06 7.38396e-11 7.31813e-11
3.60163e+06 8.57199e-11 7.31512e-11
3.60262e+06 1.05288e-10 7.3121e-11
3.60361e+06 3.79856e-11 7.30909e-11
3.6046e+06 5.77813e-11 7.30608e-11
3.60559e+06 1.17339e-10 7.30307e-11
3.60658e+06 4.78195e-11 7.30006e-11
3.60757e+06 5.96287e-11 7.29706e-11
3.60856e+06 4.4615e-11 7.29405e-11
3.60955e+06 5.44276e-11 7.29105e-11
3.61054e+06 6.03606e-11 7.28806e-11
3.61153e+06 6.65636e-11 7.28506e-11
3.61252e+06 8.29914e-11 7.28206e-11
3.61351e+06 8.96776e-11 7.27907e-11
3.6145e+06 8.5258e-11 7.27608e-11
3.61549e+06 3.42766e-11 7.27309e-11
3.61648e+06 4.03872e-11 7.27011e-11
3.61747e+06 4.5759e-11 7.26712e-11
3.61846e+06 7.29727e-11 7.26414e-11
3.61945e+06 5.65308e-11 7.26116e-11
3.62044e+06 6.74376e-11 7.25818e-11
3.62143e+06 1.14369e-10 7.25521e-11
3.62242e+06 7.32143e-11 7.25223e-11
3.62341e+06 8.95994e-11 7.24926e-11
3.6244e+06 9.03668e-11 7.24629e-11
3.62539e+06 1.19925e-10 7.24332e-11
3.62638e+06 1.41938e-10 7.24036e-11
3.62737e+06 7.70797e-11 7.23739e-11
3.62836e+06 5.15286e-11 7.23443e-11
3.62935e+06 7.71365e-11 7.23147e-11
3.63034e+06 8.9166e-11 7.22851e-11
3.63133e+06 5.75824e-11 7.22556e-11
3.63232e+06 1.11569e-10 7.2226e-11
3.63331e+06 4.63842e-11 7.21965e-11
3.6343e+06 3.66072e-11 7.2167e-11
3.63529e+06 7.20917e-11 7.21375e-11
3.63628e+06 4.17657e-11 7.21081e-11
3.63727e+06 7.41522e-11 7.20786e-11
3.63826e+06 5.45555e-11 7.20492e-11
3.63925e+06 9.31664e-11 7.20198e-11
3.64024e+06 5.23954e-11 7.19904e-11
3.64123e+06 1.0175e-10 7.19611e-11
3.64222e+06 8.59615e-11 7.19318e-11
3.64321e+06 4.04299e-11 7.19024e-11
3.6442e+06 4.04157e-11 7.18731e-11
3.64519e+06 1.22085e-10 7.18439e-11
3.64618e+06 3.40918e-11 7.18146e-11
3.64717e+06 3.71401e-11 7.17854e-11
3.64816e+06 9.82823e-11 7.17561e-11
3.64915e+06 1.12152e-10 7.17269e-11
3.65014e+06 6.79563e-11 7.16978e-11
3.65113e+06 1.0769e-10 7.16686e-11
3.65212e+06 1.4775e-10 7.16395e-11
3.65311e+06 7.77547e-11 7.16103e-11
3.6541e+06 1.50692e-10 7.15812e-11
3.65509e+06 6.03961e-11 7.15522e-11
3.65608e+06 7.68665e-11 7.15231e-11
3.65707e+06 5.56781e-11 7.14941e-11
3.65806e+06 4.27747e-11 7.1465e-11
3.65905e+06 9.4829e-11 7.1436e-11
3.66004e+06 7.50333e-11 7.14071e-11
3.66103e+06 5.95719e-11 7.13781e-11
3.66202e+06 1.46883e-10 7.13492e-11
3.66301e+06 8.41638e-11 7.13202e-11
3.664e+06 1.42307e-10 7.12913e-11
3.66499e+06 9.05516e-11 7.12624e-11
3.66598e+06 6.13909e-11 7.12336e-11
3.66697e+06 7.88205e-11 7.12047e-11
3.66796e+06 3.80425e-11 7.11759e-11
3.66895e+06 7.40386e-11 7.11471e-11
3.66994e+06 5.52589e-11 7.11183e-11
3.67093e+06 7.97229e-11 7.10895e-11
3.67192e+06 1.03071e-10 7.10608e-11
3.67291e+06 6.75584e-11 7.10321e-11
3.6739e+06 4.37268e-11 7.10034e-11
3.67489e+06 7.27027e-11 7.09747e-11
3.67588e+06 8.70273e-11 7.0946e-11
3.67687e+06 8.72475e-11 7.09173e-11
3.67786e+06 8.1549e-11 7.08887e-11
3.67885e+06 6.16609e-11 7.08601e-11
3.67984e+06 1.09218e-10 7.08315e-11
3.68083e+06 6.34941e-11 7.08029e-11
3.68182e+06 6.39488e-11 7.07744e-11
3.68281e+06 5.18128e-11 7.07458e-11
3.6838e+06 9.05374e-11 7.07173e-11
3.68479e+06 8.09735e-11 7.06888e-11
3.68578e+06 7.26317e-11 7.06604e-11
3.68677e+06 5.95719e-11 7.06319e-11
3.68776e+06 4.63842e-11 7.06035e-11
3.68875e+06 7.68381e-11 7.0575e-11
3.68974e+06 4.7649e-11 7.05466e-11
3.69073e+06 8.08598e-11 7.05182e-11
3.69172e+06 5.90177e-11 7.04899e-11
3.69271e+06 6.78568e-11 7.04615e-11
3.6937e+06 5.72271e-11 7.04332e-11
3.69469e+06 3.79146e-11 7.04049e-11
3.69568e+06 6.95195e-11 7.03766e-11
3.69667e+06 5.97709e-11 7.03483e-11
3.69766e+06 5.56497e-11 7.03201e-11
3.69865e+06 7.87423e-11 7.02919e-11
3.69964e+06 5.70708e-11 7.02636e-11
3.70063e+06 6.42117e-11 7.02355e-11
3.70162e+06 4.18368e-11 7.02073e-11
3.70261e+06 6.0254e-11 7.01791e-11
3.7036e+06 7.1978e-11 7.0151e-11
3.70459e+06 1.01686e-10 7.01229e-11
3.70558e+06 1.16572e-10 7.00948e-11
3.70657e+06 6.84111e-11 7.00667e-11
3.70756e+06 6.01403e-11 7.00386e-11
3.70855e+06 6.55973e-11 7.00106e-11
3.70954e+06 1.25794e-10 6.99826e-11
3.71053e+06 8.07105e-11 6.99546e-11
3.71152e+06 5.51097e-11 6.99266e-11
3.71251e+06 8.32756e-11 6.98986e-11
3.7135e+06 8.83489e-11 6.98707e-11
3.71449e+06 6.96829e-11 6.98427e-11
3.71548e+06 7.82165e-11 6.98148e-11
3.71647e+06 7.09406e-11 6.97869e-11
3.71746e+06 1.3344e-10 6.9759e-11
3.71845e+06 8.71694e-11 6.97312e-11
3.71944e+06 8.35172e-11 6.97033e-11
3.72043e+06 7.9595e-11 6.96755e-11
3.72142e+06 7.95808e-11 6.96477e-11
3.72241e+06 5.97993e-11 6.96199e-11
3.7234e+06 6.34657e-11 6.95922e-11
3.72439e+06 5.15783e-11 6.95644e-11
3.72538e+06 8.98694e-11 6.95367e-11
3.72637e+06 8.94715e-11 6.9509e-11
3.72736e+06 4.718e-11 6.94813e-11
3.72835e+06 7.3328e-11 6.94536e-11
3.72934e+06 6.861e-11 6.9426e-11
3.73033e+06 7.25038e-11 6.93983e-11
